SCORE_HCP4,SCORE_HEST,SCORE_HFI4,SCORE_HIPA,SCORE_HIPN,SCORE_HRM5,SCORE_HSV4,SCORE_HVA4,score,total_financiado,quantidade_parcelas,dia_semana_compra,mes_compra,dia_mes_compra,compra_fim_semana,valor_parcela,tem_bureau,qtd_scores_bureau,media_scores_bureau,razao_hipa_hipn,risco_ord,segmento_encoded,modalidade_encoded,endereco_estado_encoded,endereco_cidade_encoded,endereco_cep_encoded,lancamento_encoded,produtor_encoded,MENSAGEM_TIPO_REGISTRO_encoded,categoria_risco_score_encoded,idade_encoded,nascimento_encoded,pedido_id
597,1,604,99,998,1538.0,575,583,564.0,2306.98,13.0,1.0,1,27,0,177.46,1,8,624.375,0.0990990990990991,1,8,5,174,4887,22281,184,47,0,2,47,29364,1989166
570,1,601,99,59,12231.0,548,578,466.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,1835.875,1.65,1,0,1,148,3467,27297,231,682,0,2,77,12186,1978500
741,2,704,99,98,3943.0,647,644,460.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,859.75,1.0,1,0,1,90,2011,62327,231,682,0,2,79,11329,1987136
486,1,459,99,998,1689.0,463,437,547.0,27641.39,12.0,1.0,1,27,0,2303.4491666666668,1,8,579.0,0.0990990990990991,1,4,5,174,4666,10526,3415,1636,0,2,51,29001,1989319
569,3,625,99,100,2201.0,625,604,287.0,1713.12,7.0,1.0,1,27,0,244.73142857142847,1,8,603.25,0.9801980198019802,-1,1,5,104,5043,38678,2293,1738,0,3,68,18749,1989132
625,1,561,99,100,3682.0,573,618,294.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,782.375,0.9801980198019802,2,0,1,172,1866,75566,231,682,0,0,76,12969,1974816
619,3,625,99,95,8450.0,598,577,484.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,1383.25,1.03125,1,0,5,174,4766,9904,231,682,0,2,77,12493,1565423
662,2,622,99,100,1648.0,630,681,651.0,3102.67,12.0,1.0,1,27,0,258.55583333333334,1,8,555.5,0.9801980198019802,0,4,5,174,4766,9923,1799,1066,0,1,52,28653,1989327
625,2,625,2,89,31888.0,625,625,386.0,2484.17,13.0,1.0,1,27,0,191.09,1,8,4310.125,0.0222222222222222,1,8,5,104,617,34417,2545,1083,0,2,81,9662,1989339
680,6,657,99,76,5279.0,644,671,640.0,26465.13,12.0,1.0,1,27,0,2205.4275,1,8,1014.0,1.2857142857142858,1,4,5,104,185,38758,3415,1636,0,2,61,23160,1989338
597,1,624,99,100,2136.0,607,563,323.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,590.875,0.9801980198019802,1,0,5,174,4876,8266,231,682,0,2,92,3362,1989307
573,4,595,99,47,2670.0,585,614,203.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,648.375,2.0625,2,0,5,59,1029,44107,231,682,0,0,68,18327,1989317
622,6,619,2,89,12499.0,588,532,741.0,7482.0,24.0,1.0,1,27,0,311.75,1,8,1869.625,0.0222222222222222,0,8,5,148,4445,25999,350,1844,0,1,91,4014,1989262
625,1,625,99,100,14264.0,625,621,400.0,1575.72,3.0,1.0,1,27,0,525.24,1,8,2120.0,0.9801980198019802,1,0,5,104,524,38302,231,682,0,2,71,16434,1989284
559,2,528,99,39,4781.0,594,598,158.0,27641.39,12.0,1.0,1,27,0,2303.4491666666668,1,8,900.0,2.475,2,4,5,174,4876,47619,3415,1636,0,0,57,25443,1989350
621,1,615,2,95,5554.0,517,521,306.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,990.75,0.0208333333333333,1,0,5,174,3988,22328,231,682,0,2,70,16814,1989336
589,1,589,99,998,8655.0,551,549,249.0,3969.96,12.0,1.0,1,27,0,330.83,1,8,1503.875,0.0990990990990991,2,1,5,126,3627,47068,501,1549,0,0,57,25863,1989326
668,2,589,99,100,3182.0,591,646,621.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,734.625,0.9801980198019802,1,0,1,174,4736,21944,231,682,0,2,61,23387,1982514
695,1,666,99,100,1752.0,660,689,564.0,2478.48,12.0,1.0,1,27,0,206.54,1,8,582.75,0.9801980198019802,1,7,5,148,4445,25310,3731,1430,0,2,52,28380,1989352
594,4,693,99,43,8471.0,608,648,539.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,1395.0,2.25,1,0,1,104,3531,36254,231,682,0,2,75,13640,1989353
625,5,625,99,100,1648.0,625,625,325.0,960.96,12.0,1.0,1,27,0,80.08,1,8,544.0,0.9801980198019802,1,8,5,104,3794,39542,3930,754,0,2,81,10085,1944297
567,3,612,99,87,8000.0,573,524,317.0,1857.84,12.0,1.0,1,27,0,154.82,1,8,1308.125,1.125,1,0,5,104,1421,34894,2771,823,0,2,72,15544,1987144
543,3,594,99,998,2013.0,562,542,443.0,5054.28,12.0,1.0,1,27,0,421.19,1,8,669.25,0.0990990990990991,1,4,5,172,2757,77886,2793,1401,0,2,60,23773,1984708
625,1,625,99,100,2336.0,625,625,516.0,1792.8,12.0,1.0,1,27,0,149.4,1,8,629.5,0.9801980198019802,1,0,1,174,2641,12771,231,682,0,2,75,13998,1989245
558,2,489,99,0,3520.0,556,616,330.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,730.0,99.0,1,0,5,126,905,48225,231,682,0,2,69,17750,1975160
679,5,651,2,97,5690.0,617,631,239.0,4704.93,12.0,1.0,1,27,0,392.0775,1,8,1046.5,0.0204081632653061,2,4,5,129,3809,74908,2185,76,0,0,61,22879,1971826
625,8,586,99,100,3394.0,589,560,380.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,745.125,0.9801980198019802,1,0,1,129,346,71808,231,682,0,2,71,16446,1974378
544,2,576,99,47,1715.0,544,524,324.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,506.375,2.0625,1,0,1,104,5038,39854,231,682,0,2,57,25580,1989226
547,6,556,99,100,2584.0,563,550,318.0,2306.98,13.0,1.0,1,27,0,177.46,1,8,625.625,0.9801980198019802,1,8,5,59,1824,43905,184,47,0,2,63,21845,1981016
608,3,599,99,61,2566.0,570,575,148.0,1322.0,10.0,1.0,1,27,0,132.2,1,8,635.125,1.596774193548387,2,8,5,184,3749,65887,1680,435,0,0,68,18228,1023937
699,1,633,99,91,2900.0,607,581,222.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,701.375,1.076086956521739,2,0,5,152,4588,82814,231,682,0,0,72,15661,1951294
579,5,620,99,998,2266.0,574,598,58.0,3099.0,12.0,1.0,1,27,0,258.25,1,8,717.375,0.0990990990990991,2,4,5,150,4160,65019,595,640,0,0,76,13156,1988246
611,2,555,99,64,2330.0,563,567,380.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,598.875,1.523076923076923,1,0,5,174,4204,11502,231,682,0,2,101,802,1989297
569,8,625,99,100,500.0,625,625,534.0,989.16,12.0,1.0,1,27,0,82.42999999999999,1,8,393.875,0.9801980198019802,1,3,5,148,3036,30312,3689,1806,0,2,78,11933,1989378
625,1,625,99,97,2705.0,613,587,346.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,669.0,1.010204081632653,1,0,1,129,4773,74970,231,682,0,2,69,17594,1987118
726,1,694,99,100,3307.0,675,685,557.0,24700.84,12.0,1.0,1,27,0,2058.403333333333,1,8,785.875,0.9801980198019802,1,4,5,174,4876,4863,3415,1636,0,2,51,29064,1989075
622,5,569,99,75,4131.0,576,538,321.0,11997.6,12.0,1.0,1,27,0,999.8,1,8,826.875,1.3026315789473684,1,4,5,174,4876,45597,3274,764,0,2,66,19907,1954021
683,3,656,99,93,3563.0,658,689,765.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,805.5,1.053191489361702,0,0,1,148,4445,23603,231,682,0,1,72,15633,1984572
753,5,644,99,99,9732.0,642,656,470.0,1792.8,12.0,1.0,1,27,0,149.4,1,8,1578.75,0.99,1,0,1,151,465,58146,231,682,0,2,69,17693,1989369
578,1,564,99,100,1824.0,540,479,243.0,2354.28,12.0,1.0,1,27,0,196.19000000000003,1,8,523.125,0.9801980198019802,2,7,5,152,2292,83460,2118,1712,0,0,72,15627,1989376
641,5,611,99,88,1250.0,589,587,610.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,483.75,1.1123595505617978,1,0,5,59,5123,44364,231,682,0,2,65,20507,1989227
488,1,484,99,100,500.0,469,417,175.0,2276.04,12.0,1.0,1,27,0,189.67,1,8,319.75,0.9801980198019802,2,8,5,148,1210,30777,184,47,0,0,54,27308,1979178
534,3,563,99,83,1964.0,559,564,182.0,2106.12,12.0,1.0,1,27,0,175.51,1,8,546.125,1.1785714285714286,2,7,5,81,5115,31884,2941,1649,0,0,60,24059,1987259
550,8,475,99,0,3154.0,549,540,570.0,2760.6,10.0,1.0,1,27,0,276.06,1,8,671.875,99.0,1,1,5,125,2784,49424,3937,1765,0,2,84,8042,1985903
585,1,620,99,999,2639.0,601,609,268.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,769.125,0.099,2,0,5,174,2476,11719,231,682,0,0,68,18515,1989396
633,7,653,99,27,4285.0,602,522,601.0,2135.34,6.0,1.0,1,27,0,355.89000000000004,1,8,853.5,3.5357142857142856,1,7,5,104,3871,41081,3008,1661,0,2,61,23389,1987349
687,1,685,99,100,1858.0,665,687,578.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,597.75,0.9801980198019802,1,0,1,129,2943,73564,231,682,0,2,61,23062,1989414
577,1,507,99,73,2898.0,523,523,281.0,3130.76,18.0,1.0,1,27,0,173.93111111111114,1,8,650.125,1.337837837837838,2,4,5,67,1882,51304,3829,1696,0,0,77,12276,1989050
514,2,525,99,63,3899.0,549,558,343.0,2106.12,12.0,1.0,1,27,0,175.51,1,8,776.125,1.546875,1,7,5,148,4445,26136,2941,1649,0,2,58,24856,1988808
593,2,554,99,33,2500.0,556,591,156.0,6825.96,12.0,1.0,1,27,0,568.83,1,8,616.0,2.911764705882353,2,7,5,104,5039,40577,2980,196,0,0,63,21562,1989373
546,1,572,99,999,1579.0,548,542,428.0,6178.96,13.0,1.0,1,27,0,475.3046153846154,1,8,610.75,0.099,1,7,5,174,2589,19033,3991,803,0,2,3,29944,1989405
532,1,544,99,0,2131.0,530,516,285.0,1237.32,12.0,1.0,1,27,0,103.11,1,8,544.125,99.0,2,8,5,48,3042,48863,342,1394,0,0,63,21858,1980428
627,2,632,2,90,1572.0,617,620,655.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,520.25,0.0219780219780219,0,0,5,123,2446,55883,231,682,0,1,79,11367,1984653
649,1,622,99,0,2934.0,603,574,213.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,685.25,99.0,2,0,5,174,4876,79211,231,682,0,0,65,20809,1254205
625,1,625,99,100,1716.0,625,567,396.0,2276.04,12.0,1.0,1,27,0,189.67,1,8,544.75,0.9801980198019802,1,8,5,174,2114,6634,184,47,0,2,83,8429,1979122
599,1,571,99,61,5086.0,576,546,369.0,2977.08,12.0,1.0,1,27,0,248.09,1,8,942.375,1.596774193548387,1,8,5,174,3901,21218,3918,905,0,2,78,11869,1989417
524,6,535,99,998,9139.0,556,586,0.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,1555.375,0.0990990990990991,2,0,5,174,4823,12433,231,682,0,0,77,12332,1984522
612,7,625,99,85,1771.0,621,611,608.0,2444.88,12.0,1.0,1,27,0,203.74,1,8,553.875,1.1511627906976745,1,8,5,102,4810,54215,2545,1083,0,2,91,4130,1989423
625,1,625,99,28,4954.0,616,566,449.0,559.44,6.0,1.0,1,27,0,93.24,1,8,939.25,3.413793103448276,1,8,5,174,4876,2328,1284,1775,0,2,87,6118,1985201
625,1,625,99,100,1529.0,625,600,357.0,1617.66,9.0,1.0,1,27,0,179.74,1,8,525.5,0.9801980198019802,1,8,5,67,1882,51537,4026,612,0,2,88,5707,1989375
653,7,698,99,92,1855.0,680,712,515.0,494.85,5.0,1.0,1,27,0,98.97,1,8,599.5,1.064516129032258,1,8,5,102,2315,54572,698,206,0,2,81,9918,1984669
614,3,480,2,98,6156.0,547,543,703.0,1792.8,12.0,1.0,1,27,0,149.4,1,8,1055.375,0.0202020202020202,0,0,1,174,4756,4114,231,682,0,1,76,12878,1989429
625,4,594,99,77,2253.0,598,574,319.0,568.75,7.0,1.0,1,27,0,81.25,1,8,603.0,1.2692307692307692,1,4,5,174,2673,20244,3682,564,0,2,74,14578,1989295
585,1,549,99,0,2929.0,536,520,287.0,2306.98,13.0,1.0,1,27,0,177.46,1,8,652.375,99.0,2,8,5,59,4563,42033,184,47,0,0,74,14074,1980659
698,2,741,2,100,30564.0,693,567,534.0,142000.0,12.0,1.0,1,27,0,11833.333333333334,1,8,4170.875,0.0198019801980198,1,4,5,148,4445,25842,73,4,0,2,80,10701,1924306
625,6,666,99,100,4300.0,655,689,624.0,863.55,5.0,1.0,1,27,0,172.70999999999998,1,8,892.5,0.9801980198019802,1,8,5,90,4029,64303,3792,688,0,2,104,411,1987740
679,1,720,99,999,5000.0,659,609,217.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,1095.75,0.099,2,0,5,59,45,45582,231,682,0,0,84,8179,1975764
625,1,625,99,100,1997.0,609,584,173.0,863.55,5.0,1.0,1,27,0,172.70999999999998,1,8,580.0,0.9801980198019802,2,8,5,174,2799,15077,3792,688,0,0,64,21047,1988473
625,1,596,99,46,2580.0,603,553,261.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,637.875,2.106382978723404,2,0,5,174,4553,9048,231,682,0,0,80,10313,1951755
533,1,531,99,100,4187.0,537,517,233.0,2230.56,12.0,1.0,1,27,0,185.88,1,8,813.125,0.9801980198019802,2,8,5,67,1882,51254,282,1078,0,0,59,24303,1989228
637,8,673,99,50,2568.0,647,629,599.0,2171.88,12.0,1.0,1,27,0,180.99,1,8,663.875,1.9411764705882355,1,4,5,126,4713,48487,3619,1753,0,2,70,17304,1989444
456,2,401,99,100,6082.0,496,485,311.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,1015.125,0.9801980198019802,1,0,5,149,3845,50495,231,682,0,2,71,16635,1989045
521,2,492,99,1,500.0,481,471,94.0,1264.44,12.0,1.0,1,27,0,105.37,1,8,320.875,49.5,2,8,5,148,4833,28359,269,1041,0,0,52,28592,1988895
582,2,558,99,998,2782.0,553,561,198.0,4964.28,12.0,1.0,1,27,0,413.69,1,8,766.875,0.0990990990990991,2,4,5,174,3304,17687,3056,1641,0,0,66,19804,1986789
578,3,597,99,79,1983.0,578,571,247.0,863.55,5.0,1.0,1,27,0,172.70999999999998,1,8,561.0,1.2375,2,8,5,59,1393,45588,3792,688,0,0,57,25571,1987800
595,1,496,99,46,1924.0,547,550,196.0,2032.92,12.0,1.0,1,27,0,169.41,1,8,532.25,2.106382978723404,2,0,5,174,4736,21790,1596,720,0,0,81,9934,1989440
603,6,662,99,998,1695.0,632,650,549.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,668.125,0.0990990990990991,1,0,1,104,1454,36739,231,682,0,2,77,12104,1989442
712,5,683,99,38,1950.0,639,574,396.0,568.75,7.0,1.0,1,27,0,81.25,1,8,587.5,2.5384615384615383,1,4,5,174,1153,5457,3682,564,0,2,79,11230,1989420
598,1,633,99,100,3057.0,557,471,656.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,689.5,0.9801980198019802,0,0,1,172,2308,77081,231,682,0,1,77,12253,1988607
591,9,586,99,98,1743.0,625,604,395.0,2245.32,11.0,1.0,1,27,0,204.12,1,8,544.375,1.0,1,8,5,148,4445,24823,184,47,0,2,86,6585,1972538
650,3,688,99,999,2836.0,628,586,525.0,2478.48,12.0,1.0,1,27,0,206.54,1,8,811.125,0.099,1,7,5,129,1817,71928,3731,1430,0,2,60,23524,1989453
558,1,542,99,100,2600.0,549,513,344.0,2730.36,12.0,1.0,1,27,0,227.53,1,8,620.25,0.9801980198019802,1,7,5,123,528,55682,2992,1835,0,2,72,15755,1985904
598,5,625,99,100,2937.0,600,620,355.0,2306.98,13.0,1.0,1,27,0,177.46,1,8,698.0,0.9801980198019802,1,8,5,174,4766,10249,184,47,0,2,77,12121,1989400
625,1,625,2,92,7281.0,625,625,785.0,2338.32,14.0,1.0,1,27,0,167.02285714285716,1,8,1234.5,0.021505376344086,0,8,5,125,2784,49425,184,47,0,1,79,10799,1989471
565,3,566,99,100,1545.0,553,563,0.0,2306.98,13.0,1.0,1,27,0,177.46,1,8,499.25,0.9801980198019802,2,8,5,149,110,50836,184,47,0,0,102,708,1979963
535,2,504,99,87,4048.0,537,554,233.0,1857.84,12.0,1.0,1,27,0,154.82,1,8,795.75,1.125,2,8,5,172,1255,78602,3839,189,0,0,76,13190,1969824
561,2,625,99,51,1201.0,596,576,287.0,2338.32,14.0,1.0,1,27,0,167.02285714285716,1,8,463.875,1.9038461538461533,2,8,5,128,4958,53165,184,47,0,0,51,28835,1989472
553,2,531,99,100,1260.0,546,535,292.0,2338.32,14.0,1.0,1,27,0,167.02285714285716,1,8,453.25,0.9801980198019802,2,8,5,125,2784,49550,184,47,0,0,60,23931,1978241
577,1,585,99,999,3779.0,530,517,25.0,2338.32,14.0,1.0,1,27,0,167.02285714285716,1,8,885.875,0.099,2,8,5,102,1272,54274,184,47,0,0,72,15867,1982222
625,5,593,99,96,7859.0,625,625,366.0,24700.84,12.0,1.0,1,27,0,2058.403333333333,1,8,1315.875,1.0206185567010309,1,4,5,174,4031,16285,3415,1636,0,2,68,18613,1989437
596,5,561,99,91,6471.0,558,558,299.0,2338.32,14.0,1.0,1,27,0,167.02285714285716,1,8,1117.375,1.076086956521739,2,8,5,174,4876,1285,184,47,0,0,59,24113,1989479
459,1,469,99,85,1500.0,470,464,200.0,2306.98,13.0,1.0,1,27,0,177.46,1,8,443.375,1.1511627906976745,2,8,5,59,2989,45319,184,47,0,0,55,27138,1988741
590,1,625,99,998,2048.0,598,625,188.0,2038.8,12.0,1.0,1,27,0,169.9,1,8,698.0,0.0990990990990991,2,7,5,174,4876,1909,3285,260,0,0,79,11352,1987861
508,1,564,99,100,2845.0,538,535,224.0,2338.32,14.0,1.0,1,27,0,167.02285714285716,1,8,648.75,0.9801980198019802,2,8,5,174,4876,4174,184,47,0,0,64,20951,1981706
588,2,537,99,91,3595.0,572,560,523.0,2306.98,13.0,1.0,1,27,0,177.46,1,8,755.5,1.076086956521739,1,8,5,148,1059,30528,184,47,0,2,60,23716,1989464
498,1,546,99,100,862.0,555,508,363.0,2338.32,14.0,1.0,1,27,0,167.02285714285716,1,8,396.125,0.9801980198019802,1,8,5,148,4405,30771,184,47,0,2,62,22174,1989473
660,1,674,99,91,5764.0,639,657,670.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,1073.125,1.076086956521739,0,0,1,172,2452,76323,231,682,0,1,77,12273,1989454
616,2,566,99,100,2256.0,602,623,647.0,1857.84,12.0,1.0,1,27,0,154.82,1,8,608.0,0.9801980198019802,1,4,5,59,566,45232,840,1222,0,2,68,18586,1988938
625,1,622,99,100,3829.0,596,595,536.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,808.375,0.9801980198019802,1,0,5,174,2547,15376,231,682,0,2,77,12437,1989419
625,1,570,99,77,1630.0,574,585,286.0,2338.32,14.0,1.0,1,27,0,167.02285714285716,1,8,520.125,1.2692307692307692,2,8,5,148,1694,27986,184,47,0,0,71,16626,1979127
596,3,616,99,23,2090.0,609,605,601.0,2306.98,13.0,1.0,1,27,0,177.46,1,8,580.125,4.125,1,8,5,172,992,76624,184,47,0,2,68,18239,1989498
620,1,616,99,100,1641.0,593,603,404.0,2276.04,12.0,1.0,1,27,0,189.67,1,8,534.125,0.9801980198019802,1,8,5,123,42,56047,184,47,0,2,51,29283,1978703
614,5,600,2,87,32462.0,582,602,192.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,4369.25,0.0227272727272727,2,0,5,173,292,45908,231,682,0,0,81,9914,1984432
634,3,712,99,99,5539.0,685,716,756.0,824.22,9.0,1.0,1,27,0,91.58,1,8,1060.875,0.99,0,7,5,59,1388,43963,1757,912,0,1,72,15659,1989468
625,6,625,99,94,4070.0,625,625,317.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,846.125,1.0421052631578946,1,0,1,152,5102,81179,231,682,0,2,72,15605,1980561
676,10,703,99,96,8880.0,672,696,887.0,4026.48,24.0,1.0,1,27,0,167.77,1,8,1479.0,1.0206185567010309,0,8,5,148,3161,27893,317,1441,0,1,77,12582,1989466
495,1,588,99,100,963.0,560,566,266.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,421.5,0.9801980198019802,2,0,1,174,1014,13940,231,682,0,0,62,22346,1989192
632,1,721,99,0,7287.0,659,610,229.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,1251.125,99.0,2,0,5,174,4876,48208,231,682,0,0,82,9158,1989527
594,10,642,99,48,1852.0,607,586,93.0,2306.98,13.0,1.0,1,27,0,177.46,1,8,554.75,2.020408163265306,2,8,5,174,4876,23908,184,47,0,0,95,2498,1979667
597,10,607,99,93,2472.0,632,669,594.0,2338.32,14.0,1.0,1,27,0,167.02285714285716,1,8,647.375,1.053191489361702,1,8,5,148,4797,27443,184,47,0,2,93,3065,1989480
548,1,614,99,0,1595.0,547,553,365.0,2106.12,12.0,1.0,1,27,0,175.51,1,8,494.625,99.0,1,7,5,104,617,34785,2941,1649,0,2,56,26611,1989530
625,1,597,99,15,5058.0,556,554,339.0,1792.8,12.0,1.0,1,27,0,149.4,1,8,938.125,6.1875,1,0,1,104,5031,40303,231,682,0,2,79,10809,1989106
625,5,590,99,998,1889.0,619,625,231.0,2338.32,14.0,1.0,1,27,0,167.02285714285716,1,8,681.25,0.0990990990990991,2,8,5,75,763,58999,184,47,0,0,79,11369,1989507
625,1,625,99,998,8735.0,625,625,259.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,1541.625,0.0990990990990991,2,0,1,174,4392,18553,231,682,0,0,74,14566,1989505
551,4,578,99,29,1500.0,521,540,225.0,2338.32,14.0,1.0,1,27,0,167.02285714285716,1,8,477.75,3.3,2,8,5,123,626,55279,184,47,0,0,75,13543,1989493
566,1,513,99,89,7885.0,544,493,340.0,2338.32,14.0,1.0,1,27,0,167.02285714285716,1,8,1273.75,1.1,1,8,5,104,3413,35387,184,47,0,2,77,12570,1989514
506,1,476,99,0,3429.0,527,508,252.0,1792.8,12.0,1.0,1,27,0,149.4,1,8,693.25,99.0,2,0,1,148,4299,30164,231,682,0,0,84,7632,1986733
619,3,625,99,998,1574.0,615,605,283.0,2338.32,14.0,1.0,1,27,0,167.02285714285716,1,8,642.25,0.0990990990990991,2,8,5,148,1179,30743,184,47,0,0,87,5931,1989511
664,5,635,99,88,1725.0,604,561,466.0,2338.32,14.0,1.0,1,27,0,167.02285714285716,1,8,547.625,1.1123595505617978,1,8,5,81,5115,31811,184,47,0,2,67,19067,1987819
580,2,578,99,100,1507.0,597,577,137.0,2306.98,13.0,1.0,1,27,0,177.46,1,8,505.0,0.9801980198019802,2,8,5,148,3467,27023,184,47,0,0,62,22724,1977835
625,7,625,99,99,2000.0,625,625,405.0,2124.96,7.0,1.0,1,27,0,303.5657142857143,1,8,588.125,0.99,1,8,5,126,2365,48072,184,47,0,2,69,17738,1988392
681,1,603,99,100,1507.0,635,670,443.0,2338.32,14.0,1.0,1,27,0,167.02285714285716,1,8,537.0,0.9801980198019802,1,8,5,148,2689,29612,184,47,0,2,78,11931,1983728
551,3,566,99,2,1400.0,561,519,269.0,777.6,10.0,1.0,1,27,0,77.76,1,8,462.625,33.0,2,8,5,129,1554,70294,698,206,0,0,88,5537,1989546
561,5,513,2,79,13842.0,517,446,582.0,5077.8,12.0,1.0,1,27,0,423.15,1,8,1995.625,0.025,1,8,5,67,1263,52795,3862,1069,0,2,76,13135,1982306
609,1,531,99,41,3449.0,504,466,206.0,2338.32,14.0,1.0,1,27,0,167.02285714285716,1,8,712.5,2.357142857142857,2,8,5,75,763,59115,184,47,0,0,70,17060,1989528
572,3,627,99,56,2033.0,578,531,681.0,2307.0,13.0,1.0,1,27,0,177.46153846153845,1,8,562.375,1.736842105263158,0,8,5,148,4445,26302,184,47,0,1,61,23141,1989508
432,1,492,99,100,2298.0,509,497,234.0,1919.52,8.0,1.0,1,27,0,239.94,1,8,553.5,0.9801980198019802,2,1,5,128,1747,53412,3669,1650,0,0,56,26386,1989460
507,1,533,99,100,2284.0,530,521,311.0,2171.88,12.0,1.0,1,27,0,180.99,1,8,571.875,0.9801980198019802,1,4,5,152,3586,80734,3619,1753,0,2,81,9808,1989533
586,4,562,99,44,3807.0,576,564,785.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,780.25,2.2,0,0,1,150,2742,65491,231,682,0,1,73,14885,1981449
625,6,625,99,998,8676.0,611,625,314.0,12407.04,12.0,1.0,1,27,0,1033.92,1,8,1533.125,0.0990990990990991,1,4,5,148,1059,30477,1268,347,0,2,84,7674,1989183
641,1,648,99,100,1892.0,603,565,576.0,2095.5,6.0,1.0,1,27,0,349.25,1,8,568.625,0.9801980198019802,1,8,5,148,4445,24983,184,47,0,2,71,16695,1978562
515,1,463,99,35,2197.0,465,413,183.0,2307.0,13.0,1.0,1,27,0,177.46153846153845,1,8,523.5,2.75,2,8,5,81,4695,32344,184,47,0,0,53,28285,1989554
544,3,518,99,0,6644.0,544,516,285.0,2276.0,12.0,1.0,1,27,0,189.66666666666663,1,8,1108.5,99.0,2,8,5,75,763,58998,184,47,0,0,76,12936,1989127
542,2,588,99,33,3870.0,568,566,314.0,2306.98,13.0,1.0,1,27,0,177.46,1,8,783.5,2.911764705882353,1,8,5,59,2899,43254,184,47,0,2,75,13767,1978473
715,2,718,99,100,2648.0,689,702,914.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,709.125,0.9801980198019802,0,0,5,152,1247,81577,231,682,0,1,85,7266,1987988
586,1,593,99,60,1478.0,594,591,351.0,2338.32,14.0,1.0,1,27,0,167.02285714285716,1,8,500.25,1.6229508196721312,1,8,5,59,4563,42769,184,47,0,2,51,29125,1989566
680,10,776,2,100,13828.0,694,717,866.0,2745.9,6.0,1.0,1,27,0,457.65,1,8,2100.875,0.0198019801980198,0,0,1,174,4823,12214,231,682,0,1,97,1657,1989549
686,1,767,99,100,6920.0,705,706,866.0,10624.68,36.0,1.0,1,27,0,295.13,1,8,1248.0,0.9801980198019802,0,4,5,67,1882,51798,2122,683,0,1,73,15036,1989548
625,2,610,99,100,1913.0,618,625,433.0,3350.88,12.0,1.0,1,27,0,279.24,1,8,574.0,0.9801980198019802,1,1,5,174,4876,773,1685,85,0,2,103,480,1989463
491,2,505,99,100,1500.0,499,420,344.0,2338.32,14.0,1.0,1,27,0,167.02285714285716,1,8,452.0,0.9801980198019802,1,8,5,149,3845,50461,184,47,0,2,55,26627,1978683
625,5,625,99,100,2031.0,625,625,263.0,1982.04,12.0,1.0,1,27,0,165.17,1,8,591.875,0.9801980198019802,2,8,5,172,4620,77316,1320,545,0,0,69,18126,1988904
666,1,664,99,83,2590.0,638,604,313.0,1857.84,12.0,1.0,1,27,0,154.82,1,8,668.125,1.1785714285714286,1,8,5,150,2742,65577,516,1065,0,2,56,26015,1989541
540,2,552,99,30,2799.0,538,505,280.0,2245.32,11.0,1.0,1,27,0,204.12,1,8,633.125,3.193548387096774,2,8,5,174,4770,9754,184,47,0,0,72,16036,1985917
563,2,595,99,998,1809.0,603,625,262.0,2306.98,13.0,1.0,1,27,0,177.46,1,8,661.75,0.0990990990990991,2,8,5,150,4160,65190,184,47,0,0,94,2723,1979294
636,3,640,99,78,2941.0,638,643,665.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,709.75,1.2531645569620251,0,0,1,174,4876,4068,231,682,0,1,94,2876,1989576
