SCORE_HCP4,SCORE_HEST,SCORE_HFI4,SCORE_HIPA,SCORE_HIPN,SCORE_HRM5,SCORE_HSV4,SCORE_HVA4,MENSAGEM_TIPO_REGISTRO,produtor,lancamento,segmento,score,categoria_risco_score,endereco_cep,endereco_estado,endereco_cidade,nascimento,idade,modalidade,total_financiado,quantidade_parcelas,dia_semana_compra,mes_compra,dia_mes_compra,compra_fim_semana,valor_parcela,tem_bureau,qtd_scores_bureau,media_scores_bureau,razao_hipa_hipn,risco_ord,pedido_id
765,1,707,99,96,8037.0,661,661,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,690.0,Baixo,15040-537,SP,Cidade_5307,1979-03-09,46,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,1378.375,1.0206185567010309,0,1998634
651,1,666,2,100,9356.0,663,601,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,744.0,Baixo,87900-000,PR,Cidade_2941,1977-12-19,48,Credito Acessivel,1034.36,2.0,5.0,1,31,1,517.18,1,8,1505.0,0.0198019801980198,0,1998497
516,8,512,99,41,3942.0,549,549,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,377.0,Medio,71070-694,DF,Cidade_0764,1974-12-01,51,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,777.0,2.357142857142857,1,1998358
592,4,625,99,100,4603.0,625,625,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,334.0,Medio,38414-123,MG,Cidade_5664,1969-11-17,56,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,909.125,0.9801980198019802,1,1998072
593,1,549,99,0,4097.0,505,491,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,604.0,Medio,12530-000,SP,Cidade_1546,1977-07-07,48,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,791.875,99.0,1,1998163
676,3,699,99,95,1950.0,674,668,APTOS,Produtor_1067,Lancamento_1800,Empreendedor,649.0,Medio,03654-030,SP,Cidade_5362,2002-12-03,23,Credito Acessivel,12410.8,12.0,5.0,1,31,1,1034.2333333333331,1,8,608.0,1.03125,1,1998682
566,7,589,99,100,4881.0,641,737,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,878.0,Baixo,35675-000,MG,Cidade_2789,1986-12-03,39,Credito Acessivel,1085.04,6.0,5.0,1,31,1,180.84,1,8,952.5,0.9801980198019802,0,1998663
692,3,782,2,100,12658.0,746,710,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,791.0,Baixo,68017-016,PA,Cidade_4758,1990-02-17,35,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,1961.625,0.0198019801980198,0,1998689
696,3,718,99,100,3854.0,699,690,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,783.0,Baixo,97045-260,RS,Cidade_4677,1981-11-06,44,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,857.375,0.9801980198019802,0,1998719
561,5,601,99,0,2500.0,555,526,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,225.0,Alto,95013180,RS,Cidade_1248,1980-08-08,45,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,605.875,99.0,2,1998361
593,3,549,99,998,2610.0,578,584,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,229.0,Alto,54460-312,PE,Cidade_2631,1992-04-12,33,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,751.75,0.0990990990990991,2,1998729
662,9,656,2,100,9524.0,620,620,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,588.0,Medio,11705-710,SP,Cidade_4205,1967-11-30,58,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,1524.125,0.0198019801980198,1,1998702
559,4,560,99,43,1999.0,555,573,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,196.0,Alto,52070370,PE,Cidade_4331,1989-08-25,36,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,549.0,2.25,2,1998118
625,8,625,99,67,7465.0,625,625,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,298.0,Alto,09030-320,SP,Cidade_4768,1970-02-20,55,Credito Acessivel,1150.6,11.0,5.0,1,31,1,104.6,1,8,1267.375,1.4558823529411764,2,1998683
567,5,611,99,64,2332.0,557,538,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,346.0,Medio,24755-451,RJ,Cidade_5283,1978-04-13,47,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,596.625,1.523076923076923,1,1998700
546,4,584,99,64,4003.0,558,497,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,220.0,Alto,71687-352,DF,Cidade_0764,1974-07-20,51,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,794.375,1.523076923076923,2,1998642
599,3,627,99,998,1654.0,569,564,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,559.0,Medio,39885-000,MG,Cidade_1518,1984-07-22,41,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,639.125,0.0990990990990991,1,1997975
586,1,592,99,37,1518.0,573,573,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,346.0,Medio,70200-002,DF,Cidade_0764,1955-08-28,70,Credito Acessivel,1059.48,4.0,5.0,1,31,1,264.87,1,8,497.375,2.6052631578947367,1,1998311
606,2,625,2,85,1883.0,625,625,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,663.0,Baixo,19050-360,SP,Cidade_4230,1961-01-09,65,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,556.625,0.0232558139534883,0,1998658
549,1,566,99,75,9068.0,479,489,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,250.0,Alto,62937-899,CE,Cidade_2929,1959-03-31,66,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,1415.75,1.3026315789473684,2,1998449
672,3,689,99,96,6420.0,672,590,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,447.0,Medio,86460-000,PR,Cidade_0047,1988-06-09,37,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,1155.125,1.0206185567010309,1,1998084
703,3,748,99,100,5370.0,723,731,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,822.0,Baixo,20730-040,RJ,Cidade_4446,1980-04-13,45,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,1059.625,0.9801980198019802,0,1997991
719,10,708,99,100,1871.0,694,728,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,864.0,Baixo,38400-731,MG,Cidade_5664,1957-02-17,68,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,616.125,0.9801980198019802,0,1998554
625,6,625,99,3,13696.0,610,586,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,392.0,Medio,90430180,RS,Cidade_4138,1958-01-02,68,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,2031.25,24.75,1,1998365
723,1,735,99,998,2829.0,694,688,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,630.0,Medio,13974-305,SP,Cidade_2507,1977-09-05,48,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,845.875,0.0990990990990991,1,1998697
625,6,612,99,100,2364.0,615,545,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,425.0,Medio,15085-480,SP,Cidade_5307,1961-09-06,64,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,620.75,0.9801980198019802,1,1998684
561,9,599,99,98,7203.0,548,483,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,269.0,Alto,21341-130,RJ,Cidade_4446,1991-03-18,34,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,1200.0,1.0,2,1998070
610,10,578,2,92,6149.0,599,648,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,549.0,Medio,21235-410,RJ,Cidade_4446,1966-03-14,59,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,1086.0,0.021505376344086,1,1998504
625,3,625,99,63,4177.0,625,625,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,299.0,Alto,56312-385,PE,Cidade_3968,1983-08-03,42,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,855.25,1.546875,2,1998478
558,1,548,99,100,1649.0,529,461,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,293.0,Alto,41100-060,BA,Cidade_4592,1990-11-20,35,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,493.125,0.9801980198019802,2,1998644
516,1,501,99,50,1500.0,545,560,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,223.0,Alto,47730-000,BA,Cidade_1103,1989-09-04,36,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,471.5,1.9411764705882355,2,1998027
678,5,688,99,95,4818.0,676,674,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,693.0,Baixo,13504-056,SP,Cidade_4413,1967-01-08,59,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,966.625,1.03125,0,1998572
542,3,597,99,100,3552.0,617,625,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,464.0,Medio,11700-200,SP,Cidade_4205,1985-02-16,40,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,766.875,0.9801980198019802,1,1998786
536,1,546,99,0,6838.0,529,568,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,287.0,Outros,32041-100,MG,Cidade_1422,1978-07-23,47,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,1139.625,99.0,-1,1998746
707,1,634,2,91,4792.0,647,633,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,277.0,Alto,65800-000,MA,Cidade_0513,1985-12-16,40,Credito Acessivel,1097.95,7.0,5.0,1,31,1,156.85,1,8,938.375,0.0217391304347826,2,1998631
752,2,655,99,53,3881.0,638,626,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,409.0,Medio,77807-030,TO,Cidade_0312,1993-05-06,32,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,838.25,1.8333333333333333,1,1998782
730,1,680,99,100,1830.0,683,744,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,777.0,Baixo,83280-000,PR,Cidade_2104,1973-10-22,52,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,608.375,0.9801980198019802,0,1998620
683,7,743,99,100,2535.0,689,695,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,355.0,Medio,30881-590,MG,Cidade_0618,1976-05-04,49,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,693.875,0.9801980198019802,1,1998200
558,1,546,99,100,2127.0,557,500,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,101.0,Alto,06445-504,SP,Cidade_0580,1987-05-11,38,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,561.0,0.9801980198019802,2,1998628
612,1,598,99,100,8550.0,619,534,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,363.0,Medio,61932035,CE,Cidade_3117,1978-12-13,47,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,1389.125,0.9801980198019802,1,1997953
749,3,696,99,93,2503.0,669,695,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,273.0,Alto,38305-064,MG,Cidade_2582,1994-06-14,31,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,688.375,1.053191489361702,2,1998792
706,3,708,99,84,1915.0,677,663,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,630.0,Medio,18470-013,SP,Cidade_4461,2001-09-23,24,Credito Acessivel,2988.0,12.0,5.0,1,31,1,249.0,1,8,606.875,1.1647058823529413,1,1998776
625,5,625,99,95,4676.0,589,516,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,313.0,Medio,25230-040,RJ,Cidade_1695,1986-10-22,39,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,903.75,1.03125,1,1998485
645,2,750,99,98,7991.0,704,716,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,882.0,Baixo,13845-073,SP,Cidade_3304,1982-02-18,43,Credito Acessivel,1137.3,10.0,5.0,1,31,1,113.73,1,8,1375.625,1.0,0,1998722
625,2,625,99,99,5921.0,608,581,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,295.0,Alto,07021-250,SP,Cidade_2115,1982-03-26,43,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,1070.0,0.99,2,1997852
625,1,625,99,90,4578.0,625,625,APTOS,Produtor_0351,Lancamento_3664,Outros,300.0,Alto,74932-550,GO,Cidade_0269,1983-01-23,43,Credito Acessivel,2230.16,12.0,5.0,1,31,1,185.84666666666664,1,8,908.5,1.0879120879120878,2,1998763
576,5,590,2,89,7783.0,589,538,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,232.0,Alto,45000145,BA,Cidade_5852,1981-11-11,44,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,1271.5,0.0222222222222222,2,1998798
625,10,625,2,97,5275.0,625,575,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,343.0,Medio,6454050,SP,Cidade_0580,1960-10-31,65,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,979.25,0.0204081632653061,1,1997949
715,2,670,2,100,2304.0,663,622,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,666.0,Baixo,17010-020,SP,Cidade_0599,1981-07-20,44,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,634.75,0.0198019801980198,0,1998519
586,3,604,99,998,1449.0,589,605,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,216.0,Alto,46500-000,BA,Cidade_3039,1990-07-03,35,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,616.625,0.0990990990990991,2,1998423
709,5,783,2,100,9925.0,740,767,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,825.0,Baixo,58410-003,PB,Cidade_1009,1988-05-19,37,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,1628.875,0.0198019801980198,0,1998727
627,4,705,2,100,20776.0,696,581,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,859.0,Baixo,89020-310,SC,Cidade_0662,1994-11-01,31,Credito Acessivel,1034.36,2.0,5.0,1,31,1,517.18,1,8,2936.375,0.0198019801980198,0,1998743
550,4,569,99,90,1595.0,552,530,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,319.0,Medio,50810-500,PE,Cidade_4331,1989-04-25,36,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,498.625,1.0879120879120878,1,1998100
537,1,566,99,95,2514.0,539,481,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,243.0,Alto,69090-747,AM,Cidade_3082,1981-01-24,45,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,604.0,1.03125,2,1998740
713,1,667,99,100,500.0,649,614,APTOS,Produtor_1849,Lancamento_0629,Outros,544.0,Medio,35430-191,MG,Cidade_4117,1996-06-04,29,Credito Acessivel,1241.04,12.0,5.0,1,31,1,103.42,1,8,417.875,0.9801980198019802,1,1997831
614,4,608,99,9,2269.0,567,609,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,974.0,Baixo,62030178,CE,Cidade_4958,1969-10-26,56,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,597.375,9.9,0,1998587
608,3,606,2,99,10013.0,632,686,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,182.0,Alto,46650-000,BA,Cidade_0537,1978-10-07,47,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,1581.125,0.02,2,1998825
581,2,664,99,46,1773.0,636,644,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,455.0,Medio,69901-067,AC,Cidade_4409,2003-02-10,22,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,555.625,2.106382978723404,1,1998107
545,4,571,2,92,9479.0,573,594,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,214.0,Alto,86047-622,PR,Cidade_2944,1977-08-11,48,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,1482.5,0.021505376344086,2,1998703
625,1,559,99,100,5144.0,585,550,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,0.0,Alto,76823022,RO,Cidade_4161,1981-10-19,44,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,957.875,0.9801980198019802,2,1998854
588,3,581,99,998,3493.0,605,625,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,315.0,Medio,02932-000,SP,Cidade_5362,1972-10-31,53,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,874.0,0.0990990990990991,1,1998777
616,1,602,99,61,4198.0,573,525,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,266.0,Alto,50710435,PE,Cidade_4331,1980-08-19,45,Credito Acessivel,1110.96,8.0,5.0,1,31,1,138.87,1,8,834.375,1.596774193548387,2,1998253
567,2,687,99,100,7395.0,663,702,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,762.0,Baixo,18120-246,SP,Cidade_3062,1976-01-15,50,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,1276.875,0.9801980198019802,0,1998641
625,5,625,99,97,3166.0,625,618,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,439.0,Medio,27604-100,RJ,Cidade_5747,1980-08-06,45,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,732.5,1.010204081632653,1,1998750
566,5,574,99,100,6853.0,545,506,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,201.0,Alto,68200-000,PA,Cidade_0110,1979-09-02,46,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,1156.0,0.9801980198019802,2,1998674
591,9,563,2,85,500.0,599,625,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,339.0,Medio,55750-000,PE,Cidade_4987,1979-04-11,46,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,371.75,0.0232558139534883,1,1998800
625,1,625,99,14,2140.0,577,556,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,358.0,Medio,34300-000,MG,Cidade_4402,1981-03-23,44,Credito Acessivel,1150.6,11.0,5.0,1,31,1,104.6,1,8,579.625,6.6,1,1998093
621,4,602,99,18,3157.0,615,658,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,317.0,Medio,55750-000,PE,Cidade_4987,1979-02-23,46,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,721.75,5.2105263157894735,1,1998796
765,2,772,2,100,14960.0,728,742,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,827.0,Baixo,35190-000,MG,Cidade_2199,1976-08-10,49,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,2258.875,0.0198019801980198,0,1998789
714,1,676,99,74,6831.0,654,644,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,723.0,Baixo,37650-000,MG,Cidade_0980,1979-10-03,46,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,1211.625,1.32,0,1998475
605,7,603,2,100,20314.0,625,625,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,770.0,Baixo,28941013,RJ,Cidade_5364,1978-08-23,47,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,2860.125,0.0198019801980198,0,1998865
580,3,625,99,88,500.0,619,625,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,266.0,Alto,50740-350,PE,Cidade_4331,1995-04-21,30,Credito Acessivel,1150.6,11.0,5.0,1,31,1,104.6,1,8,392.375,1.1123595505617978,2,1998756
649,3,698,99,99,5641.0,704,705,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,893.0,Baixo,15860000,SP,Cidade_2238,1995-08-28,30,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,1074.75,0.99,0,1998849
625,1,592,99,100,3671.0,615,616,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,359.0,Medio,37901-076,MG,Cidade_3866,1968-04-07,57,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,789.875,0.9801980198019802,1,1998842
680,10,729,2,100,16778.0,710,743,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,744.0,Baixo,28026-621,RJ,Cidade_1060,1971-07-31,54,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,2469.0,0.0198019801980198,0,1998564
531,1,457,2,99,6765.0,519,531,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,324.0,Medio,07859-180,SP,Cidade_1904,1969-10-18,56,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,1113.125,0.02,1,1998852
532,1,544,99,9,1809.0,542,541,APTOS,Produtor_1961,Lancamento_4051,Autodesenvolvimento,547.0,Medio,14810-332,SP,Cidade_0335,2005-09-30,20,Credito Acessivel,4468.32,12.0,5.0,1,31,1,372.36,1,8,509.625,9.9,1,1997840
657,2,642,99,53,3112.0,618,577,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,338.0,Medio,02820-080,SP,Cidade_5362,1993-06-07,32,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,720.0,1.8333333333333333,1,1998813
620,2,619,99,76,2517.0,572,611,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,390.0,Medio,14840-192,SP,Cidade_2110,1985-05-03,40,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,639.5,1.2857142857142858,1,1998050
612,2,586,2,94,18812.0,583,544,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,302.0,Medio,78896002,MT,Cidade_4971,1977-10-17,48,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,2654.375,0.0210526315789473,1,1998855
625,1,580,99,998,13379.0,554,606,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,216.0,Alto,80520140,PR,Cidade_1555,1983-01-11,43,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,2105.25,0.0990990990990991,2,1998653
576,3,508,99,22,6612.0,586,625,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,504.0,Medio,78894-344,MT,Cidade_4971,1985-05-14,40,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,1128.875,4.304347826086956,1,1998655
566,2,554,99,998,1794.0,556,568,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,282.0,Alto,25561-331,RJ,Cidade_5319,1978-11-30,47,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,642.125,0.0990990990990991,2,1998859
522,3,494,99,100,4961.0,541,469,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,342.0,Medio,28016-811,RJ,Cidade_1060,1977-03-30,48,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,898.625,0.9801980198019802,1,1998745
684,2,659,2,98,5151.0,639,648,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,690.0,Baixo,71650-015,DF,Cidade_0764,1957-01-17,69,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,985.375,0.0202020202020202,0,1998288
579,4,550,2,93,10596.0,555,573,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,0.0,Alto,69980000,AC,Cidade_1529,1977-11-04,48,Credito Acessivel,1137.3,10.0,5.0,1,31,1,113.73,1,8,1619.0,0.0212765957446808,2,1998873
546,3,510,99,50,3593.0,528,508,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,298.0,Alto,21832-400,RJ,Cidade_4446,1991-07-08,34,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,729.625,1.9411764705882355,2,1998474
667,7,670,99,56,2600.0,627,550,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,526.0,Medio,04055-010,SP,Cidade_5362,1986-06-13,39,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,659.5,1.736842105263158,1,1998738
592,4,565,99,78,8490.0,567,549,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,363.0,Medio,36407-348,MG,Cidade_1417,1982-07-28,43,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,1368.0,1.2531645569620251,1,1998766
547,4,509,99,998,3031.0,526,540,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,263.0,Alto,78158-396,MT,Cidade_5877,1997-08-09,28,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,781.75,0.0990990990990991,2,1998559
611,3,625,99,28,2448.0,594,578,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,261.0,Alto,82630-280,PR,Cidade_1555,1978-05-16,47,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,623.25,3.413793103448276,2,1998058
524,2,521,99,17,1801.0,561,579,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,167.0,Alto,36202-048,MG,Cidade_0525,1996-06-28,29,Credito Acessivel,1150.6,11.0,5.0,1,31,1,104.6,1,8,513.0,5.5,2,1998876
552,1,553,99,54,1873.0,550,518,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,416.0,Medio,76970-000,RO,Cidade_3997,1977-03-05,48,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,525.0,1.8,1,1998613
625,1,625,99,100,1649.0,612,565,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,305.0,Medio,81460-326,PR,Cidade_1555,1985-09-25,40,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,534.5,0.9801980198019802,1,1998671
607,2,612,99,71,1966.0,540,521,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,326.0,Medio,88240-000,SC,Cidade_5313,1988-08-05,37,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,552.25,1.375,1,1998834
625,1,607,99,100,2000.0,574,531,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,337.0,Medio,18119-375,SP,Cidade_5861,1994-06-29,31,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,567.125,0.9801980198019802,1,1998839
566,6,595,99,91,13044.0,572,558,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,453.0,Medio,33120-000,MG,Cidade_4667,1992-11-14,33,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,1941.375,1.076086956521739,1,1998879
521,1,410,99,0,5577.0,493,475,APTOS,Produtor_1790,Lancamento_0492,Autodesenvolvimento,271.0,Alto,47802068,BA,Cidade_0567,1994-04-08,31,Credito Acessivel,1164.0,12.0,5.0,1,31,1,97.0,1,8,947.0,99.0,2,1998890
